NiO/ZnO,TGS 826,TGS 822,TGS 2600,TGS 2602,ZnO,Cr-doped ZnO,Class
,0.27273,0.21622,0.63158,0.28261,,,Mixed 9 ppm
,0.27273,0.21622,0.63158,0.28889,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.28889,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.28889,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.28889,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.28889,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.29545,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.29545,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.29545,,,Mixed 9 ppm
,0.27273,0.22222,0.63158,0.29545,,,Mixed 9 ppm
,0.27273,0.22222,0.64865,0.29545,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.29545,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.29545,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.22857,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.23529,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.23529,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.23529,0.64865,0.30233,,,Mixed 9 ppm
,0.27273,0.23529,0.64865,0.30233,,,Mixed 9 ppm
,0.28571,0.23529,0.64865,0.30233,,,Mixed 9 ppm
,0.28571,0.23529,0.64865,0.30952,,,Mixed 9 ppm
,0.28571,0.23529,0.64865,0.30952,,,Mixed 9 ppm
,0.28571,0.23529,0.64865,0.30952,,,Mixed 9 ppm
,0.28571,0.23529,0.64865,0.30952,,,Mixed 9 ppm
,0.28571,0.23529,0.64865,0.30952,,,Mixed 9 ppm
,0.28571,0.24242,0.64865,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.64865,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.64865,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.64865,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.66667,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.66667,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.66667,0.31707,,,Mixed 9 ppm
,0.28571,0.24242,0.66667,0.325,,,Mixed 9 ppm
,0.28571,0.25,0.66667,0.325,,,Mixed 9 ppm
,0.28571,0.25,0.66667,0.325,,,Mixed 9 ppm
,0.28571,0.25,0.66667,0.325,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.325,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.325,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.33333,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.33333,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.33333,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.33333,,,Mixed 9 ppm
,0.3,0.25,0.66667,0.33333,,,Mixed 9 ppm
,0.31579,0.25,0.66667,0.33333,,,Mixed 9 ppm
,0.31579,0.25806,0.66667,0.34211,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.34211,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.34211,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.34211,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.34211,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.25806,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.35135,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.26667,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.27586,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.27586,0.68571,0.36111,,,Mixed 9 ppm
,0.31579,0.27586,0.68571,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.68571,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.68571,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.70588,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.70588,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.70588,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.70588,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.70588,0.37143,,,Mixed 9 ppm
,0.31579,0.27586,0.70588,0.37143,,,Mixed 9 ppm
,0.31579,0.28571,0.70588,0.37143,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.37143,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.37143,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.28571,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.2963,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.2963,0.70588,0.38235,,,Mixed 9 ppm
,0.33333,0.2963,0.70588,0.39394,,,Mixed 9 ppm
,0.33333,0.2963,0.70588,0.39394,,,Mixed 9 ppm
,0.33333,0.2963,0.70588,0.39394,,,Mixed 9 ppm
,0.33333,0.2963,0.70588,0.39394,,,Mixed 9 ppm
,0.35294,0.2963,0.70588,0.39394,,,Mixed 9 ppm
,0.35294,0.2963,0.72727,0.39394,,,Mixed 9 ppm
,0.35294,0.2963,0.72727,0.39394,,,Mixed 9 ppm
,0.35294,0.2963,0.72727,0.39394,,,Mixed 9 ppm
,0.35294,0.2963,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.2963,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.2963,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.40625,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.41935,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.41935,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.41935,,,Mixed 9 ppm
,0.35294,0.30769,0.72727,0.41935,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.41935,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.41935,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.41935,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.72727,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.32,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.43333,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.33333,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.44828,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.75,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.375,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.4,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.4,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.4,0.34783,0.77419,0.46429,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.46429,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.48148,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.77419,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.8,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.8,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.8,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.8,0.5,,,Mixed 9 ppm
,0.4,0.36364,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.5,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.4,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.38095,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.52,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.8,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.4,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.54167,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.42857,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.42105,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.56522,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.82759,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.44444,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.46154,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.59091,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.85714,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.47059,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
,0.5,0.5,0.88889,0.61905,,,Mixed 9 ppm
